id,name
833,"Minneapolis, Minnesota"
834,"Phuket, Thái Lan"
835,"Fairfield, Ohio"
836,"Suwon, Hàn Quốc"
837,"Lower Woods Harbour, Canada"
838,"Cao Hùng, Đài Loan"
839,"Lạng Sơn, Việt Nam"
840,"Mollymook, Úc"
841,"Richmond, Virginia"
842,Ấn Độ
843,"Bad Schonborn, Đức"
844,"Izmir Province, Thổ Nhĩ Kỳ"
845,"Taitung City, Đài Đông"
846,"Coed-Y-Paen, Vương quốc Anh"
847,"Chingford, Vương quốc Anh"
848,"Moscow, Nga"
849,"Seville, Tây Ban Nha"
850,"Prague, Cộng hòa Séc"
851,"Recklinghausen, Đức"
852,"Schwaz, Áo"
853,"Ashford, Vương quốc Anh"
854,"Ko Lanta, Thái Lan"
855,Peru
856,"Lake Forest, California"
857,"Manta Rota, Bồ Đào Nha"
858,"Kelowna, Canada"
859,"Fremantle, Úc"
860,"Hyderabad District, Ấn Độ"
861,"Astoria, New York"
862,"Maastricht, Hà Lan"
863,"Chittagong City, Bangladesh"
864,"Leipzig, Đức"
865,"Ormskirk, Vương quốc Anh"
866,"Pinner, Vương quốc Anh"
867,"Toowoomba, Úc"
868,"Alfter, Đức"
869,"Lugarno, Úc"
870,"Harvard, Massachusetts"
871,"Burlingame, California"
872,"Helsingborg, Thụy Điển"
873,"Madrid, Tây Ban Nha"
874,"Santa Clarita, California"
875,"Bled, Slovenia"
876,"Doorn, Hà Lan"
877,"Frankfurt, Đức"
878,"Long Island City, New York"
879,"Bochum, Đức"
880,"Al Ain, Các Tiểu vương quốc Ả Rập Thống nhất"
881,"Athens, Hy Lạp"
882,"L'Alfas del Pi, Tây Ban Nha"
883,"Arlington, Virginia"
884,"Bucharest, Romania"
885,"Mỹ Tho, Việt Nam"
886,"Montrouge, Pháp"
887,"Amman, Jordan"
888,"Palma thuộc Mallorca, Tây Ban Nha"
889,"Bruges, Bỉ"
890,"Mendoza, Argentina"
891,"Sandsli, Na Uy"
892,"Stilton, Vương quốc Anh"
893,"Newport, Vương quốc Anh"
894,"Dorset, Vương quốc Anh"
895,"Belfast, Vương quốc Anh"
896,"Napajedla, Cộng hòa Séc"
897,"Florence, Ý"
898,"Cooper City, Florida"
899,"Grantham, Vương quốc Anh"
900,"Lafayette, Louisiana"
901,"Jaipur, Ấn Độ"
902,Quần đảo Faroe
903,"Ostrava, Cộng hòa Séc"
904,"Carrickfergus, Vương quốc Anh"
905,"Kortenberg, Bỉ"
906,"Walnut Creek, California"
907,"Uruma, Nhật Bản"
908,"Birmingham, Alabama"
909,"Mannheim, Đức"
910,"Prilly, Thụy Sỹ"
911,"Stockton-on-Tees, Vương quốc Anh"
912,"Edinburgh, Vương quốc Anh"
913,"Corona del Mar, California"
914,"Yeppoon, Úc"
915,"Fethard, Ireland"
916,"Lexington, Kentucky"
917,"Zamboanga City, Philippines"
918,"Jacksonville, Florida"
919,Ý
920,"Wantirna, Úc"
921,Thụy Sỹ
922,"Kutna Hora, Cộng hòa Séc"
923,"Maebashi, Nhật Bản"
924,"Sharjah, Các Tiểu vương quốc Ả Rập Thống nhất"
925,"Bergen, Na Uy"
926,"Tây Úc, Úc"
927,"Lausanne, Thụy Sỹ"
928,"Asheville, Bắc Carolina"
929,"El Medano, Tây Ban Nha"
930,"Northampton, Vương quốc Anh"
931,"Preston, Vương quốc Anh"
932,"Cherrybrook, Úc"
933,"Thành phố Panama, Panama"
934,"Caerphilly, Vương quốc Anh"
935,"Spain, Province of Teruel, Torrecilla del Rebollar, Tây Ban Nha"
936,"Tongala, Úc"
937,"Belleair, Florida"
938,"Umhlanga Rocks, Nam Phi"
939,"Suffolk, Vương quốc Anh"
940,"Karlsruhe, Đức"
941,"Bologna, Ý"
942,"Milford, Connecticut"
943,"Denver, Colorado"
944,"Petulu, Indonesia"
945,"Yongin, Hàn Quốc"
946,"Warragul, Úc"
947,"Aradippou, Síp"
948,"Limavady, Vương quốc Anh"
949,"Letchworth Garden City, Vương quốc Anh"
950,"Apeldoorn, Hà Lan"
951,"Orange, Úc"
952,"Maputo, Mozambique"
953,"Rancho Cucamonga, California"
954,"Margate, Vương quốc Anh"
955,"Vitoria-Gasteiz, Tây Ban Nha"
956,"Ventura, California"
957,"Milan, Ý"
958,"Modiin, Israel"
959,"Onati, Tây Ban Nha"
960,"Zagreb, Croatia"
961,"Marietta, Georgia"
962,"Pasadena, California"
963,"Seefeld in Tirol, Áo"
964,"Ocean Reef, Úc"
965,"Cabanatuan City, Philippines"
966,"Svay Dangkum, Campuchia"
967,"Bergamo, Ý"
968,"Aalborg, Đan Mạch"
969,"Gwangmyeong, Hàn Quốc"
970,"Vientiane, Lào"
971,"Jerantut, Malaysia"
972,"Boulder, Colorado"
973,"Roswell, Georgia"
974,"Eslöv, Thụy Điển"
975,"Rustington, Vương quốc Anh"
976,"New Orleans, Louisiana"
977,"Paarl, Nam Phi"
978,"Mascot, Úc"
979,"Doha, Qatar"
980,"Tỉnh Chiang Mai, Thái Lan"
981,"Đảo Hồng Kông, Trung Quốc"
982,"Offenbach, Đức"
983,"Cherating, Malaysia"
984,"Eynesbury, Úc"
985,"Sumner, Washington"
986,"Blarney, Ireland"
987,"Sayan, Indonesia"
988,"Klang, Malaysia"
989,"Bad Sassendorf, Đức"
990,"Middlewich, Vương quốc Anh"
991,"Muttenz, Thụy Sỹ"
992,"Penwortham, Vương quốc Anh"
993,"East Coast, Singapore"
994,"Sale, Vương quốc Anh"
995,Đan Mạch
996,"Scottsdale, Arizona"
997,"Tan Thach, Việt Nam"
998,"East Victoria Park, Úc"
999,"Thornlie, Úc"
1000,"Margaret River, Úc"
1001,"Quezon City, Philippines"
1002,"East Maitland, Úc"
1003,"Meridian, Idaho"
1004,"Limerick, Ireland"
1005,"Ben Cat, Việt Nam"
1006,"Kingscliff, Úc"
1007,"Loano, Ý"
1008,"Northumberland, Vương quốc Anh"
1009,"Houghton-le-Spring, Vương quốc Anh"
1010,"Ingolstadt, Đức"
1011,"Noordhoek, Nam Phi"
1012,"Frick, Thụy Sỹ"
1013,"Ena, Nhật Bản"
1014,"Koksijde, Bỉ"
1015,"Utrecht, Hà Lan"
1016,"Pasig, Philippines"
1017,"Bawley Point, Úc"
1018,"Tours, Pháp"
1019,"Brest, Pháp"
1020,"Grand Rapids, Michigan"
1021,"Nuremberg, Đức"
1022,"Knoxville, Tennessee"
1023,"Greater London, Vương quốc Anh"
1024,"Sueydongkorn, Campuchia"
1025,"Hannover, Đức"
1026,"Freudenstadt, Đức"
1027,"Thác Niagara, Canada"
1028,"County Waterford, Ireland"
1029,"Stawell, Úc"
1030,"Oakland, California"
1031,"Ghent, Bỉ"
1032,"Ko Phi Phi Don, Thái Lan"
1033,"Tampere, Phần Lan"
1034,"Phú Hữu, Việt Nam"
1035,"Đảo Vancouver, Canada"
1036,"Port Huron, Michigan"
1037,"Brehal, Pháp"
1038,"Salzburg, Áo"
1039,"Yorba Linda, California"
1040,Nam Phi
1041,"Turkey, Texas"
1042,"German Fairy Tale Route, Đức"
1043,"Augsburg, Đức"
1044,Hàn Quốc
1045,"Sitia, Hy Lạp"
1046,"Paracuellos de Jarama, Tây Ban Nha"
1047,"Vườn quốc gia Phong Nha-Kẻ Bàng, Việt Nam"
1048,"Telford, Vương quốc Anh"
1049,"Scotland, Vương quốc Anh"
1050,"Duisburg, Đức"
1051,"Lima, Peru"
1052,"Newtown, Úc"
1053,"Tullamarine, Úc"
1054,"Paradise Point, Úc"
1055,"Bendigo, Úc"
1056,"Rizal Province, Philippines"
1057,"Rijeka, Croatia"
1058,"Tỉnh Bắc Ninh, Việt Nam"
1059,"Derby, Vương quốc Anh"
1060,"Concord, Úc"
1061,"Vĩnh Long, Việt Nam"
1062,"Tỉnh Vĩnh Phúc, Việt Nam"
1063,"Bắc Ninh, Việt Nam"
1064,"Maesteg, Vương quốc Anh"
1065,"Dysart, Úc"
1066,"Lexington, Bắc Carolina"
1067,"Wiarton, Canada"
1068,"Falkoping, Thụy Điển"
1069,"Miền Đông Na Uy, Na Uy"
1070,"Boise, Idaho"
1071,"Ascot, Vương quốc Anh"
1072,"Rancho Cordova, California"
1073,Ả Rập Xê Út
1074,"Staines, Vương quốc Anh"
1075,"Fountain Valley, California"
1076,"Waikanae, New Zealand"
1077,"St Austell, Vương quốc Anh"
1078,"Raleigh, Bắc Carolina"
1079,"Bournemouth, Vương quốc Anh"
1080,"Mellor, Vương quốc Anh"
1081,"Cu Jut District, Việt Nam"
1082,"Devonport, Úc"
1083,Virginia
1084,"Mayaguez, Puerto Rico"
1085,"Aabybro, Đan Mạch"
1086,"Hamilton, New Zealand"
1087,"Auburn, Alabama"
1088,"Ayr, Vương quốc Anh"
1089,"Graz, Áo"
1090,"Fareham, Vương quốc Anh"
1091,"San Mateo, California"
1092,"Airolo, Thụy Sỹ"
1093,"Hongcheon-gun, Hàn Quốc"
1094,"Kajang, Malaysia"
1095,"Reykjavik, Iceland"
1096,"Papamoa, New Zealand"
1097,"Devon, Vương quốc Anh"
1098,"Alanya, Thổ Nhĩ Kỳ"
1099,"Beverly Hills, California"
1100,Lào
1101,"Luton, Vương quốc Anh"
1102,"Tenby, Vương quốc Anh"
1103,"Taino, Ý"
1104,"Dubna, Nga"
1105,"Binzen, Đức"
1106,"Cam Pha, Việt Nam"
1107,"Montevideo, Uruguay"
1108,"Enniskerry, Ireland"
1109,"Seremban, Malaysia"
1110,"Siargao Island, Philippines"
1111,"Bangalore District, Ấn Độ"
1112,"Cremorne, Úc"
1113,"Pai, Thái Lan"
1114,"Batu Caves, Malaysia"
1115,"New Westminster, Canada"
1116,"Reusel, Hà Lan"
1117,"Chofu, Nhật Bản"
1118,"Tamworth, Úc"
1119,"Guam, Quần đảo Mariana"
1120,"IJsselstein, Hà Lan"
1121,"Rastrick, Vương quốc Anh"
1122,"Viborg, Đan Mạch"
1123,"Ilford, Vương quốc Anh"
1124,"Silver Spring, Maryland"
1125,"Tỉnh Lâm Đồng, Việt Nam"
1126,"Fanchang County, Trung Quốc"
1127,"Lockhart, Úc"
1128,"Nam Dinh, Việt Nam"
1129,"Ben Luc, Việt Nam"
1130,"Orange County, California"
1131,"Quata, SP"
1132,"Cairo, Ai Cập"
1133,"Valenzuela, Philippines"
1134,"Nantun, Đài Trung"
1135,"Singapore River, Singapore"
1136,"Bảo Lộc, Việt Nam"
1137,"Thornaby on Tees, Vương quốc Anh"
1138,"Cranleigh, Vương quốc Anh"
1139,"Beawar, Ấn Độ"
1140,"Newark-on-Trent, Vương quốc Anh"
1141,"Redland City, Úc"
1142,"Kuwait City, Kuwait"
1143,"Pune, Ấn Độ"
1144,"Phu Ly, Việt Nam"
1145,"Waterdown, Canada"
1146,"Papendrecht, Hà Lan"
1147,"Santiago, Chile"
1148,"Fukuoka, Nhật Bản"
1149,"Dee Why, Úc"
1150,"Bothell, Washington"
1151,"Tỉnh Thái Bình, Việt Nam"
1152,"Tỉnh Quảng Nam, Việt Nam"
1153,"Măng Đen, Việt Nam"
1154,"Bellevue, Washington"
1155,"Kiev, Ukraina"
1156,"Crestview, Florida"
1157,"Ashburn, Virginia"
1158,"Stavanger, Na Uy"
1159,"Bromma, Thụy Điển"
1160,"Athlone, Ireland"
1161,"Nicosia, Síp"
1162,"Westmount, Canada"
1163,"Silkeborg, Đan Mạch"
1164,"Lafayette, California"
1165,"Kathmandu, Nepal"
1166,"Stratford, New Jersey"
1167,Bồ Đào Nha
1168,"Latina, Ý"
1169,"Yorkshire, Vương quốc Anh"
1170,Illinois
1171,"Kaunas, Lithuania"
1172,"Dublin, California"
1173,"Roskilde, Đan Mạch"
1174,"Atlanta, Georgia"
1175,"Geylang, Singapore"
1176,"Havelock North, New Zealand"
1177,"Loreto, Mexico"
1178,"Enfield, Vương quốc Anh"
1179,"Coolum Beach, Úc"
1180,"Ubud, Indonesia"
1181,"Kirton in Lindsey, Vương quốc Anh"
1182,"Ninh Bình, Việt Nam"
1183,"Lake Como, Ý"
1184,"Glen Waverley, Úc"
1185,"Fanoe, Đan Mạch"
1186,"Long Chau, Việt Nam"
1187,"Nelson, Canada"
1188,Maafushi Island
1189,"Minnamurra, Úc"
1190,"Berkeley, California"
1191,"Eura, Phần Lan"
1192,"Taupo, New Zealand"
1193,"Waregem, Bỉ"
1194,"Clifton Springs, Úc"
1195,"Rotorua, New Zealand"
1196,"Huntsville, Alabama"
1197,Vermont
1198,"Willetton, Úc"
1199,"Jönköping, Thụy Điển"
1200,"Nowra, Úc"
1201,"Whitstable, Vương quốc Anh"
1202,"Merano, Ý"
1203,"Tutbury, Vương quốc Anh"
1204,"Pretoria, Nam Phi"
1205,"Martin, Slovakia"
1206,"Valla Beach, Úc"
1207,"Vannes, Pháp"
1208,"Amamoor, Úc"
1209,"Dartmouth, Canada"
1210,"Khu vực thủ đô quốc gia, Philippines"
1211,"Drysdale, Úc"
1212,"Shiyan, Trung Quốc"
1213,Male
1214,"Tuban, Indonesia"
1215,"Công viên quốc gia Yosemite, California"
1216,"Coolangatta, Úc"
1217,"Locorotondo, Ý"
1218,"Skien, Na Uy"
1219,"Vechta, Đức"
1220,"Exeter, Vương quốc Anh"
1221,"Campbelltown, Úc"
1222,"Huntington Beach, California"
1223,"Anthem, Arizona"
1224,"Kingsport, Tennessee"
1225,"Frisco, Texas"
1226,"Stanwood, Washington"
1227,"Corfu, Hy Lạp"
1228,"Zeist, Hà Lan"
1229,"Colchester, Vương quốc Anh"
1230,"Bathurst, Úc"
1231,"Newtown, Pennsylvania:"
1232,"Berowra Heights, Úc"
1233,"Kamloops, Canada"
1234,"Port Macquarie, Úc"
1235,"Laval, Canada"
1236,"Davao del Sur Province, Philippines"
1237,Nam Mỹ
1238,"Streatley on Thames, Vương quốc Anh"
1239,"Dorset, Vermont"
1240,"Wesel, Đức"
1241,"Province of Vicenza, Ý"
1242,"Setagaya, Nhật Bản"
1243,"Launceston, Úc"
1244,"Aarhus, Đan Mạch"
1245,"Bentota, Sri Lanka"
1246,"Blenheim, New Zealand"
1247,"L'Assomption, Canada"
1248,"Bowral, Úc"
1249,"Grimsby, Vương quốc Anh"
1250,"Canterbury, Vương quốc Anh"
1251,"Troy, Michigan"
1252,"Sztum, Ba Lan"
1253,"Trentham, Úc"
1254,"Banska Bystrica, Slovakia"
1255,"Gangtok, Ấn Độ"
1256,"Strasbourg, Pháp"
1257,"Imus, Philippines"
1258,"Rayong, Thái Lan"
1259,"El Sobrante, California"
1260,"Ginza, Tokyo Nihonbashi, Nhật Bản"
1261,"Whidbey Island, Washington"
1262,"City of Greater Geelong, Úc"
1263,"Hà Giang, Việt Nam"
1264,"Evry, Pháp"
1265,"Marseille, Pháp"
1266,"Stoke-on-Trent, Vương quốc Anh"
1267,"Lagos, Nigeria"
1268,"Buffalo, New York"
1269,"Guarulhos, SP"
1270,"Bitola, Cộng hòa Bắc Macedonia"
1271,"North Sydney, Úc"
1272,"Hamburg, Đức"
1273,"Zevergem, Bỉ"
1274,"Pickering, Canada"
1275,"Smithers, Canada"
1276,"Bethesda, Maryland"
1277,"Arcadia, California"
1278,"St Heliers, New Zealand"
1279,"Kolding, Đan Mạch"
1280,"Cửu Long, Trung Quốc"
1281,"Koh Samui, Thái Lan"
1282,"Farnham, Vương quốc Anh"
1283,"Muizenberg, Nam Phi"
1284,"Schaumburg, Illinois"
1285,"Baguio, Philippines"
1286,"Richmond, Canada"
1287,"Santa Clara, California"
1288,Hy Lạp
1289,"Toronto, Kansas"
1290,"Moira, Ấn Độ"
1291,"West New York, New Jersey"
1292,"Rudersdorf, Đức"
1293,"Jeddah, Ả Rập Xê Út"
1294,"Trimdon Village, Vương quốc Anh"
1295,"Warrington, Vương quốc Anh"
1296,"Revadim, Israel"
1297,"Legionowo, Ba Lan"
1298,"Wichita, Kansas"
1299,"Rhodes, Hy Lạp"
1300,"Erlangen, Đức"
1301,"Broendby, Đan Mạch"
1302,"Sandton, Nam Phi"
1303,"Penticton, Canada"
1304,"Renton, Washington"
1305,"Bronnitsy, Nga"
1306,"High Wycombe, Vương quốc Anh"
1307,"Herzliya, Israel"
1308,"Gordon's Bay, Nam Phi"
1309,"Mashhad, Iran"
1310,"Charlestown, Ireland"
1311,"Lakewood Ranch, Florida"
1312,"Essen, Bỉ"
1313,"Sandakan, Malaysia"
1314,"Brno, Cộng hòa Séc"
1315,"Sardinia, Ý"
1316,"Odesa, Ukraina"
1317,"Antipolo City, Philippines"
1318,"West Wallsend, Úc"
1319,"Antimachia, Hy Lạp"
1320,"Palm Bay, Florida"
1321,"Riverton, New Zealand"
1322,"Gili Trawangan, Indonesia"
1323,"Minmi, Úc"
1324,"Landulph, Vương quốc Anh"
1325,"Princes Risborough, Vương quốc Anh"
1326,"County Wicklow, Ireland"
1327,"Florence, Oregon"
1328,"Laguna Niguel, California"
1329,"South Miami, Florida"
1330,"Mũi Né, Việt Nam"
1331,"Rickmansworth, Vương quốc Anh"
1332,"Hampton, Úc"
1333,"Healy, Alaska"
1334,"Cheshire, Vương quốc Anh"
1335,"Panicale, Ý"
1336,"Marina di Pietrasanta, Ý"
1337,"Dalgety Bay, Vương quốc Anh"
1338,"San Jose, Costa Rica"
1339,Michigan
1340,"Caulfield, Úc"
1341,"Newmarket, Canada"
1342,"Rochester, New York"
1343,"Hoboken, New Jersey"
1344,"Yulara, Úc"
1345,"Woolooware, Úc"
1346,"Roseville, California"
1347,"Newark, New Jersey"
1348,"Corona, California"
1349,"Greensborough, Úc"
1350,"Allentown, Pennsylvania:"
1351,"Georgetown, Texas"
1352,"Garching bei Munchen, Đức"
1353,Anguilla
1354,"Waterford, Ireland"
1355,"Parkes, Úc"
1356,"Englewood, Florida"
1357,"Surfers Paradise, Úc"
1358,"Nishiwaki, Nhật Bản"
1359,"Ipswich, Vương quốc Anh"
1360,"Northcote, Úc"
1361,"Coromandel Peninsula, New Zealand"
1362,"Stamford, Connecticut"
1363,"Coventry, Vương quốc Anh"
1364,"Spokane, Washington"
1365,"Katy, Texas"
1366,"Paisley, Vương quốc Anh"
1367,"Gateshead, Vương quốc Anh"
1368,"Newport, Úc"
1369,"Walthamstow, Vương quốc Anh"
1370,"Marrickville, Úc"
1371,"Sudbury, Canada"
1372,"Chesterfield, Vương quốc Anh"
1373,"Woolgoolga, Úc"
1374,"Mt Martha, Úc"
1375,"Blainville, Canada"
1376,"Barton under Needwood, Vương quốc Anh"
1377,"Sackville, Canada"
1378,"Mendham, New Jersey"
1379,"Mandurah, Úc"
1380,"Wallington, Vương quốc Anh"
1381,"Carlingford, Úc"
1382,"Sea Point, Nam Phi"
1383,"Noida, Ấn Độ"
1384,"Steenwijk, Hà Lan"
1385,"Redcliffe, Úc"
1386,"Traralgon, Úc"
1387,"Surin, Thái Lan"
1388,"Lint, Bỉ"
1389,"Finksburg, Maryland"
1390,"Forster, Úc"
1391,"Gainesville, Georgia"
1392,"Newcastle, Vương quốc Anh"
1393,"Woodstock, Georgia"
1394,"Penang, Malaysia"
1395,"Schofields, Úc"
1396,"Gawler, Úc"
1397,"Llantrisant, Vương quốc Anh"
1398,"Overland Park, Kansas"
1399,"Xinfeng, Hsinchu County"
1400,"Figtree, Úc"
1401,"Parkdale, Úc"
1402,"Cork, Ireland"
1403,"Birkenhead, New Zealand"
1404,"The Royal Town of Sutton Coldfield, Vương quốc Anh"
1405,"Henley Beach, Úc"
1406,"Jersey City, New Jersey"
1407,"Ninh Hai, Việt Nam"
1408,"Gia Lai, Việt Nam"
1409,"Tỉnh Vĩnh Long, Việt Nam"
1410,"An Nhon, Việt Nam"
1411,"Alvsjo, Thụy Điển"
1412,"Santa Rosa, California"
1413,"Chard, Vương quốc Anh"
1414,"Taoyuan District, Taoyuan"
1415,"Bottighofen, Thụy Sỹ"
1416,"Kendal, Vương quốc Anh"
1417,"Kazan, Nga"
1418,"Alloa, Vương quốc Anh"
1419,Phần Lan
1420,"Littleton, Colorado"
1421,"Emu Plains, Úc"
1422,"Greytown, New Zealand"
1423,"Frankston, Úc"
1424,"Ann Arbor, Michigan"
1425,"Hagatna, Quần đảo Mariana"
1426,"Thessaloniki Region, Hy Lạp"
1427,"Kitzbuhel, Áo"
1428,"Moonee Ponds, Úc"
1429,"Vùng Bratislava, Slovakia"
1430,"Whitehorse, Canada"
1431,"Leamington, Canada"
1432,"Hennock, Vương quốc Anh"
1433,"Caroline Springs, Úc"
1434,"Quảng Ngãi, Việt Nam"
1435,"Rheinfelden, Thụy Sỹ"
1436,"Hạ Môn, Trung Quốc"
1437,"Ruislip, Vương quốc Anh"
1438,"Benfleet, Vương quốc Anh"
1439,"Potsdam, Đức"
1440,"Droitwich, Vương quốc Anh"
1441,"Shinjuku, Nhật Bản"
1442,"Watford, Vương quốc Anh"
1443,"Edmond, Oklahoma"
1444,"Chirnside Park, Úc"
1445,"Manly Vale, Úc"
1446,"Kilmarnock, Vương quốc Anh"
1447,"Elgin, Vương quốc Anh"
1448,"Darwen, Vương quốc Anh"
1449,"Great Yarmouth, Vương quốc Anh"
1450,"Fayetteville, Arkansas"
1451,"Harrisburg, Pennsylvania:"
1452,"Cromford, Vương quốc Anh"
1453,"Longtown, Vương quốc Anh"
1454,"Ptuj, Slovenia"
1455,"Narangba, Úc"
1456,"Mortimer West End, Vương quốc Anh"
1457,"Đảo Hawaii, Hawaii"
1458,"Mount Carmel, Utah"
1459,"West Orange, New Jersey"
1460,"Machias, Maine"
1461,"Cebu, Philippines"
1462,"Banbury, Vương quốc Anh"
1463,"Hatfield, Vương quốc Anh"
1464,"Pontiac, Canada"
1465,"Xóm Da Me, Việt Nam"
1466,"Indore, Ấn Độ"
1467,"Ludlam, Florida"
1468,"Cali, Colombia"
1469,"Go Dau Ha, Việt Nam"
1470,"Mechelen, Bỉ"
1471,Puerto Rico
1472,"Greater Shepparton, Úc"
1473,"Sattahip, Thái Lan"
1474,"Bãi biển Long, California"
1475,"Rivervale, Úc"
1476,"Kingston-upon-Hull, Vương quốc Anh"
1477,"Broadbeach, Úc"
1478,"Niefern, Đức"
1479,"Clarksburg, California"
1480,"San Ramon, California"
1481,"Traverse City, Michigan"
1482,"Florida Keys, Florida"
1483,"Haywards Heath, Vương quốc Anh"
1484,"Minsk, Belarus"
1485,"Apollo Bay, Úc"
1486,"Milpitas, California"
1487,"Dunfermline, Vương quốc Anh"
1488,"Sunderland, Vương quốc Anh"
1489,"Picton, Canada"
1490,"Windlesham, Vương quốc Anh"
1491,"Waimarino, New Zealand"
1492,"Kingsbridge, Vương quốc Anh"
1493,"Ontario, Canada"
1494,"Bargoed, Vương quốc Anh"
1495,"Portarlington, Úc"
1496,"Yokosuka, Nhật Bản"
1497,"Waimate, New Zealand"
1498,"Loughborough, Vương quốc Anh"
1499,"Gore, New Zealand"
1500,"Los Gatos, California"
1501,"Cramlington, Vương quốc Anh"
1502,"Trinity, Florida"
1503,"Lytham St Anne's, Vương quốc Anh"
1504,"Fritz Creek, Alaska"
1505,"Hythe, Vương quốc Anh"
1506,"Seaham, Vương quốc Anh"
1507,"Sevenoaks, Vương quốc Anh"
1508,"Pirongia, New Zealand"
1509,"Beachlands, New Zealand"
1510,"Wingham, Úc"
1511,"Cranbourne, Úc"
1512,"Tromsø, Na Uy"
1513,"Greater Wellington, New Zealand"
1514,"Saraphi, Thái Lan"
1515,"Annandale, Úc"
1516,"Findon, Vương quốc Anh"
1517,"Pitsburg, Ohio"
1518,"Antony, Pháp"
1519,"Gramado, RS"
1520,"Bracknell, Vương quốc Anh"
1521,"Manaton, Vương quốc Anh"
1522,"Bavel, Hà Lan"
1523,"Dorcol, Serbia"
1524,"Battambang, Campuchia"
1525,"Ipoh, Malaysia"
1526,"Janske Lazne, Cộng hòa Séc"
1527,"Colwall, Vương quốc Anh"
1528,"Kortrijk, Bỉ"
1529,"Tỉnh Hải Dương, Việt Nam"
1530,"Strathfield South, Úc"
1531,"Morphett Vale, Úc"
1532,Kuwait
1533,"Skelmersdale, Vương quốc Anh"
1534,"Mount Gambier, Úc"
1535,"Salisbury, Maryland"
1536,"Frederikssund, Đan Mạch"
1537,"Koh Lipe, Thái Lan"
1538,"Wymondham, Vương quốc Anh"
1539,"Estero, Florida"
1540,"Rancho Viejo, Texas"
1541,"Knokke, Bỉ"
1542,"Maroochydore, Úc"
1543,"Venice, Florida"
1544,"Cleethorpes, Vương quốc Anh"
1545,"Southport, Vương quốc Anh"
1546,"Kuna, Idaho"
1547,"Southend-on-Sea, Vương quốc Anh"
1548,"Fairfield, California"
1549,"Lymington, Vương quốc Anh"
1550,"Butler, Úc"
1551,"Bonnells Bay, Úc"
1552,"Fulda, Đức"
1553,"Portavogie, Vương quốc Anh"
1554,"Gloucester, Vương quốc Anh"
1555,"Derbyshire, Vương quốc Anh"
1556,"Mildura, Úc"
1557,"Otorohanga, New Zealand"
1558,"Thành phố Quebec, Canada"
1559,"Jindabyne, Úc"
1560,"Rosebud, Úc"
1561,"Yuchi, Nam Đầu"
1562,"Kailua, Hawaii"
1563,"Cheshunt, Vương quốc Anh"
1564,"Ballarat, Úc"
1565,"Lucca, Ý"
1566,"Sanmin, Cao Hùng"
1567,"Jiangmen, Trung Quốc"
1568,"Eastleigh, Vương quốc Anh"
1569,"Shaker Heights, Ohio"
1570,"Thiruvananthapuram (Trivandrum), Ấn Độ"
1571,"Glenfield, Vương quốc Anh"
1572,"Hermosa Beach, California"
1573,"Kungalv, Thụy Điển"
1574,"Makassar, Indonesia"
1575,"Trangie, Úc"
1576,"Anna, Texas"
1577,"Numurkah, Úc"
1578,"Aspendale, Úc"
1579,"Cambridge, New Zealand"
1580,"Winnipeg, Canada"
1581,"Hunenberg, Thụy Sỹ"
1582,"Cullercoats, Vương quốc Anh"
1583,"Chesapeake, Virginia"
1584,"Cremorne Point, Úc"
1585,"Maple Ridge, Canada"
1586,"Cagnes-sur-Mer, Pháp"
1587,"Drammen, Na Uy"
1588,"Brookhaven, Georgia"
1589,"Brescia, Ý"
1590,"Storrington, Vương quốc Anh"
1591,"Vallejo, California"
1592,"Alexander Heights, Úc"
1593,"Des Moines, Iowa"
1594,"Bagnaria Arsa, Ý"
1595,"Paju, Hàn Quốc"
1596,"Quận Tel Aviv, Israel"
1597,"Queenstown, New Zealand"
1598,"Bloemfontein, Nam Phi"
1599,"Mount Maunganui, New Zealand"
1600,"Hua Hin, Thái Lan"
1601,"Kiryat Ono, Israel"
1602,"Plovdiv, Bulgaria"
1603,"Putaruru, New Zealand"
1604,"Santo Andre, SP"
1605,"Callosa d'En Sarria, Tây Ban Nha"
1606,"Pisa, Ý"
1607,"East Sussex, Vương quốc Anh"
1608,"Staten Island, New York"
1609,"Winchester, Vương quốc Anh"
1610,"La Paz, Bolivia"
1611,"Oak Flats, Úc"
1612,"Levin, New Zealand"
1613,"Engelberg, Thụy Sỹ"
1614,"County Durham, Vương quốc Anh"
1615,"Arrowtown, New Zealand"
1616,"Knutsford, Vương quốc Anh"
1617,"Alice Springs, Úc"
1618,"Bielefeld, Đức"
1619,"Northwood, Vương quốc Anh"
1620,"Clayton, Vương quốc Anh"
1621,"Southbank, Úc"
1622,"Kettering, Vương quốc Anh"
1623,"Petah Tiqwa, Israel"
1624,"Somerset West, Nam Phi"
1625,"Đảo Anglesey, Vương quốc Anh"
1626,"Lambertville, New Jersey"
1627,"Lethbridge, Canada"
1628,"Epsom, Vương quốc Anh"
1629,"Emden, Đức"
1630,Hà Lan
1631,"Dresden, Đức"
1632,"Jackson, California"
1633,"Erfurt, Đức"
1634,"Buelach, Thụy Sỹ"
1635,"Bad Vilbel, Đức"
1636,"Northamptonshire, Vương quốc Anh"
1637,"Meeniyan, Úc"
1638,"Sanur, Indonesia"
1639,"Toukley, Úc"
1640,"Lower Hutt, New Zealand"
1641,"Potomac, Maryland"
