review_id,poiID,rating,content,gold_co_mentioned_pois,gold_aspects,gold_sentiment,gold_travel_intent
750938847,11612118,5,"Vợ tôi và tôi và 2 cặp vợ chồng khác đã sử dụng dịch vụ này cho chuyến đi Hà Nội, Vịnh Hạ Long, Sapa và Bắc Hà và trở về Hà Nội. Chúng tôi được đón đúng giờ tại sân bay và được đưa đến khách sạn của chúng tôi. Họ sắp xếp một tour du lịch ẩm thực đường phố với hướng dẫn tuyệt vời. Ngày hôm sau chúng tôi đã được chọn. Chúng tôi đã có một thanh niên rất tốt bụng đã đưa chúng tôi đi khắp mọi nơi. Tuyệt vời, lái xe an toàn và xe được sạch sẽ và thoải mái. Chúng tôi sẽ sử dụng dịch vụ này một lần nữa cho các chuyến đi trong tương lai đến Việt Nam. Ông Andy Phạm là đại diện của chúng tôi và ông đã trả lời tất cả các câu hỏi của chúng tôi một cách nhanh chóng và rõ ràng. Rất tốt để đối phó với.",,Ẩm thực,Tích cực,Ăn uống/Ẩm thực
593910194,3394479,5,"Bạn tôi và tôi đã vấp vào đây để uống một ly rượu nhưng cuối cùng lại ở lại cả đêm, nó thật tuyệt vời! Đội ngũ nhân viên thân thiện và sự kết hợp tuyệt vời của đám đông khiến nơi đây trở thành điểm đến khi đến thăm thành phố Hồ Chí Minh",,Ẩm thực; Phục vụ; Vệ sinh,Tích cực,Check-in sống ảo
925926732,25234074,5,"Mình đã có một chuyến tham quan thật tuyệt vời cùng bạn bè ở đây. Nơi đây có vô vàng cảnh đẹp cùng nhiều góc, view chụp ảnh siêu đẹp. Nhân viên ở đây vô cùng thân thiện, vui tính. Đến đây mình cảm thấy thật yên bình sau nhiều tháng làm việc mệt mỏi. Có dịp mình sẽ ghé thăm lại nơi đây. Thật sự rất tuyệt nha mọi người, nên thử đi một lần trong đời",,Không gian/View,Tích cực,Check-in sống ảo
602558833,6560716,5,"Hướng dẫn viên và tài xế của chúng tôi đang ở khách sạn đang đợi chúng tôi theo kế hoạch. Ngày này bao gồm khám phá một khu vực chợ địa phương, một chuyến đi xe kéo, một chuyến viếng thăm một ngôi đền và Bảo tàng Chứng tích Chiến tranh. Hướng dẫn của chúng tôi, Dũng là tuyệt vời. Kiến thức chuyên sâu của cô rất tuyệt vời và cô ấm áp, thân thiện và chuyên nghiệp. Cô ấy đi cùng chúng tôi đến từng địa điểm truyền đạt thông tin tất cả các cách.Việc đi xe kéo đã tốt hơn nhiều so với dự kiến ​​ngay cả với giao thông điên rồ.Trình điều khiển của chúng tôi cũng hiệu quả, thân thiện và chuyên nghiệp. Một chiếc xe máy lạnh thoải mái là chính xác những gì chúng tôi cần!Tất cả trong tất cả - một cách tuyệt vời để hiểu thành phố sôi động này. Rat khuyen khich.",Bảo tàng Chứng tích Chiến tranh,Phục vụ,Tích cực,Khám phá lịch sử
555313606,8730021,5,"Tôi đến thăm nơi này mỗi lần tôi ở Sài Gòn. Trong thực tế, tôi mong muốn được đến đây vì các nhân viên rất thân thiện bao gồm Vi tiếp tân và Hoa một người quản lý. Mặc dù họ cung cấp nhiều phương pháp điều trị, tôi luôn lựa chọn massage chân.Các nhân viên đều chuyên nghiệp và tất cả đều cực kỳ tốt. Không quan trọng ai xoa bóp bạn, bạn sẽ luôn có một trải nghiệm tuyệt vời.Trong thực tế, tôi đến đây ít nhất một lần một ngày nếu có thể. Tại sao không phải vì nó là giá trị lớn cho tiền bạc và một lối thoát tuyệt vời từ sự hối hả và nhộn nhịp của thành phố và công việc của tôi.",,Ẩm thực; Giá cả; Phục vụ,Tích cực,Thư giãn/Spa
607795767,2226088,5,"Chúng tôi đặt hai tour du lịch với Tour Trâu Nước. Chúng tôi đã làm một chuyến đi trong ngày đến đồng bằng sông Cửu Long và một chuyến đi trong ngày khác trên khắp Sài Gòn. Cả hai chuyến đi đều tuyệt vời! Chúng tôi đã Thắng làm hướng dẫn viên của chúng tôi, và anh ấy thật tuyệt vời và chuyên nghiệp! Ông thực sự đã cho chúng tôi một chuyến đi đích thực đến đồng bằng sông Cửu Long bao gồm một thị trường địa phương mà là một trải nghiệm địa phương độc đáo và thực sự. Thắng thực sự linh hoạt với các tour du lịch của chúng tôi và đã có thể tham gia vào người lớn và những người 16 và 12 tuổi! Chúng tôi đặc biệt khuyên bạn nên tham quan Thắng và Trâu nước!",,Giá cả; Phục vụ; Vệ sinh,Tích cực,Check-in sống ảo
996709424,32843138,5,"Cơ sở spa tọa lạc tại địa điểm thuận tiện, dễ dàng định vị. Không gian được trang trí theo phong cách vô cùng cuốn hút và ấn tượng. Đội ngũ phục vụ luôn tươi cười, nhiệt huyết tận tâm, tư vấn chi tiết đầy đủ, chăm sóc khách hàng có thể nói là ""hoàn hảo"".",,Không gian/View; Giá cả; Phục vụ,Tích cực,Thư giãn/Spa
728753998,7065652,1,"Gọi cho anh chàng để đặt tour cho bạn bè của tôi sau khi đến địa chỉ chúng tôi tìm thấy trên internet và anh ta nói rằng địa chỉ đó không còn nữa sau đó cứ hỏi tôi là ai khi tôi nói tiếng Việt. Anh ấy nói anh ấy không làm việc với người Việt Nam nên trước khi chuyển điện thoại của tôi cho người bạn tây của tôi, tôi hỏi anh ấy có nói được tiếng Anh không và anh ấy nói không. . . Chuyện gì đang xảy ra vậy? ? ? Anh ấy không thể nói tiếng Anh nhưng từ chối nói chuyện với người Việt Nam và thích làm việc với người phương Tây. Anh ấy bảo chúng tôi gửi email cho anh ấy nếu chúng tôi muốn sử dụng dịch vụ trong khi chúng tôi muốn gặp anh ấy để đặt tour. Làm thế nào chúng ta có thể tin tưởng ai đó và sử dụng dịch vụ của họ khi họ chỉ muốn trao đổi email? ? ?",,Giá cả,Tiêu cực,Check-in sống ảo
730740912,6994939,5,Cửa hàng này có một số điều đáng yêu và các mặt hàng bán tốt. Mua một chiếc áo khoác nhung đẹp với những bông hoa xinh xắn thêu trên đó. Tay áo hơi chật và thợ may đã thay đổi nó cho tôi trong vòng hai ngày. Rất vui: ),,Không gian/View; Giá cả; Vệ sinh,Tích cực,Check-in sống ảo
714398531,8263413,5,"Chúng tôi được đón từ khách sạn kịp lúc 8 giờ sáng. Tommy, hướng dẫn viên du lịch, đã nói về lịch sử của Việt Nam và cuộc chiến trên con đường rất thú vị. Chúng tôi dừng lại ở một nơi mà những người khuyết tật thể chất tạo ra các tác phẩm nghệ thuật, chúng tôi đã cho thấy cách thức này được tạo ra bằng cách sử dụng vỏ trứng. Các tác phẩm nghệ thuật là tuyệt vời, và chúng tôi đã có thể mua một số nếu chúng ta muốn. Chúng tôi không bị ép mua bất cứ thứ gì và chúng tôi cũng có thể mua đồ uống và đi vệ sinh nếu cần.Khi chúng tôi đến Địa đạo Củ Chi, Tommy rất nhiệt tình và hiểu biết. Chuyến tham quan rất thú vị, trong đó cho thấy các bẫy và khu vực nơi người dân sinh sống. Chúng tôi đã có thể đi qua các đường hầm, nhưng thật tốt nếu chúng tôi không thể hoặc không muốn. Các đường hầm là nhỏ, và yêu cầu mức độ thể dục nhỏ do bò và các bước.Nhìn chung, tôi rất muốn giới thiệu tour du lịch này. Nó nhỏ hơn những người khác, cho phép bạn tiếp tục tham gia trong suốt quá trình trải nghiệm. Do có một nhóm nhỏ, nó xuất hiện thân thiện hơn sau đó các tour du lịch khác tôi đã tham gia.",Cu Chi Tunnels,Giá cả; Phục vụ; Vệ sinh,Tích cực,Khám phá lịch sử
1038820044,1752815,5,"Saigon Saigon Rooftop Bar thật sự là một trong những quán rooftop ấn tượng nhất mà mình từng ghé ở Sài Gòn! Không gian mở thoáng đãng, nằm trên tầng cao với view toàn cảnh thành phố cực kỳ đẹp, nhất là khi hoàng hôn buông xuống hay khi thành phố lên đèn. Âm nhạc nhẹ nhàng, sôi động vừa đủ để chill cùng bạn bè hay người yêu. Đồ uống pha chế tinh tế, cocktail rất ngon và trình bày bắt mắt. Nhân viên phục vụ thân thiện, chuyên nghiệp và luôn niềm nở. Mình đặc biệt thích vibe cổ điển pha chút sang trọng của quán – vừa lãng mạn vừa chill. Một địa điểm quá tuyệt để thư giãn và tận hưởng trọn vẹn không khí Sài Gòn về đêm!",,Ẩm thực; Không gian/View,Tích cực,Thư giãn/Spa
692828846,12829824,5,"Chúng tôi đã làm một chuyến đi bộ buổi sáng của Sài Gòn với một cô gái trẻ đáng yêu. Cô ấy đón chúng tôi tại khách sạn của chúng tôi và chúng tôi thấy tất cả các điểm tham quan trong một buổi sáng. Điểm nổi bật là chuyến tham quan quanh Cung điện Thống nhất vô cùng thú vị - như quay ngược thời gian, hướng dẫn viên của chúng tôi vô cùng lôi cuốn và tiếng Anh của cô ấy thật tuyệt vời, bất chấp sự phản đối của cô ấy. Phần hay nhất của chuyến đi là nói chuyện với hướng dẫn viên của chúng tôi về cuộc sống của cô ấy - gia đình, học tập và ước mơ cho tương lai. Nó đã cho chúng tôi một cái nhìn sâu sắc thực sự về cuộc sống ở một thành phố lớn ở Việt Nam. Sau chuyến tham quan, chúng tôi dừng lại uống cà phê bên ngoài cung điện và trò chuyện với hướng dẫn viên. Rất khuyến khích tổ chức này cho một tour du lịch giới thiệu tuyệt vời của Sài Gòn.",,Ẩm thực; Phục vụ,Tích cực,Ăn uống/Ẩm thực
667348402,7171779,5,"Chúng tôi đã có một trải nghiệm tuyệt vời với Lovely Betty, hướng dẫn viên du lịch và tài xế Nam của chúng tôi. Cha tôi đã có thể kiểm tra các đường hầm Củ Chi từ danh sách xô của ông. Nó tốt hơn chúng tôi mong đợi. Betty vui tính, lịch sự và nhã nhặn. Cô ấy đã có thể giữ chúng tôi kịp thời nhưng cho phép chúng tôi có đủ thời gian để có được trải nghiệm tốt nhất có thể. Ngày của chúng tôi đã đầy đủ từ 7: 30 sáng đến 6:30 chiều. Chúng tôi được cho ăn tốt và giữ nước bằng nước, than cốc, bia, trà và nước dừa. Chúng tôi đã có thể trải nghiệm rất nhiều cuộc phiêu lưu bên lề và tìm hiểu làm thế nào một số nạn nhân da cam có thể kiếm sống thông qua nghệ thuật đẹp, hoặc cách làm kẹo dừa. Chúng tôi cũng có thể giữ một con trăn và tất nhiên trải nghiệm đồng bằng sông Cửu Long tuyệt vời. Đó là một ngày đáng nhớ mà chúng tôi rất khuyến khích.",,Ẩm thực; Không gian/View; Phục vụ,Tích cực,Khám phá lịch sử
743700596,8290115,5,"Tôi thường đi bộ trên đường Nguyễn Huệ (phố đi bộ) mỗi khi tôi đến thăm thành phố Hồ Chí Minh. Tôi dường như không bao giờ cảm thấy mệt mỏi với nó. Thật vui khi xem tất cả khách du lịch và đặc biệt là người Việt Nam. Mọi người dường như tận hưởng thời gian của họ, mặc dù họ dường như không làm gì đặc biệt, chỉ đi bộ, cười và ngắm cảnh. Một điều bạn sẽ nhận thấy ngay lập tức là một số tòa nhà tuyệt vời, bao gồm cả chuyến tham quan cách xa đường Nguyễn Huệ. để khám phá một bầu không khí khá khác biệt, bao gồm cả ng đẹp để thu hút khách hàng. Có một số cửa hàng nhỏ được đóng gói - - một nơi tuyệt vời để mua sắm những thứ bạn có thể bỏ lỡ khi đi du lịch ở nước ngoài. Tôi chắc chắn bạn sẽ tận hưởng thời gian của bạn tại quảng trường tuyệt vời này (đường phố).",,Ẩm thực,Tích cực,Mua sắm
667731846,4881460,4,"Tôi đã có 3 bộ quần áo được làm trong 5 giọt nước mắt cuối cùng từ thợ may Phạm Minh. Khi tôi đi vào gần đây tôi nhận thấy các thợ may ban đầu không còn ở đó. Khi tôi hỏi anh ấy ở đâu thì tôi được biết anh ấy hiện đang làm việc tại nhà máy. Tôi nên đi ra ngoài sau đó.Tôi đã có bộ đồ của tôi được thực hiện và chất lượng là tốt, không tuyệt vời, tuy nhiên không phải những gì tôi yêu cầu. Khi tôi đi lấy bộ đồ của mình sau bộ đồ, tôi nhận thấy nó có hình dạng cổ áo khác với những gì tôi yêu cầu và tôi không muốn có lỗ nút, nhưng với chuyến bay của tôi rời đi trong 5 giờ tôi đã trả tiền và lấy bộ đồ.Thất vọng vì nó không còn là một cửa hàng may đo mà là một cửa hàng phù hợp cho các bộ quần áo được sản xuất trong một nhà máy.",,Giá cả; Vệ sinh; Vị trí,Tích cực,Mua sắm
581691963,311100,5,"Đã vào năm 1989, chúng tôi đã nhìn thấy bảo tàng ấn tượng này. Chúng tôi đã làm điều đó một lần nữa trong năm nay. Bảo tàng và bộ sưu tập mang lại ấn tượng tốt đẹp của thành phố Hồ Chí Minh và tòa nhà được độc đáo, nơi ông rời Việt Nam để chuyển tiếp trường hợp độc lập. Anh ấy đã sống lâu chú",,Ẩm thực; Không gian/View,Tích cực,Khám phá lịch sử
643674407,5505885,5,"Với không gian chật chội chỉ khoảng 2km . Phố Bùi viện trở lên nhộn nhịp hơn so với các ngày khác trong năm. Quán xá vẫn lên đèn như thường lệ từ 6h tối nhưng cảm giác của những ngày cuối năm trở nên hấp dẫn lạ thường đối với nhóm bạn chúng tôi . Người người nhà nhà chuẩn bị dọn dẹp chuẩn bị dọn dẹp , sắm sửa chuẩn bị đón tết , mặc dù đã đến Bùi Viện rất nhiều lần nhưng nhóm bạn tôi vẫn thấy Bùi Viện xa lạ như ngày chưa đến.  Với không khí như vậy chúng tôi đã đến Bùi Viện từ rất sớm để đi dạo 1 vòng rồi tranh thủ tìm chỗ ngồi lý lưởng và thưởng thức không khí ngay từ lúc này.Sau 9h Khi hết bắn pháo bông trở đi người người từ Ta đến Tây đổ vào ngày càng đông làm cho con phố này trở nên hấp dẵn đến kỳ lạ. Vui chơi đến nửa đêm vẫn ko hết người không khí tại đây vẫn càng hấp dẫn càng nếu kéo chúng tôi nhưng vì đảm bảo sức khỏe cho ngày Mùng 1 đầu năm nên nhóm chia tay tại đây Kết thúc 1 ngày cuối năm tuyệt vời để hi vọng vào năm mới nhìu điều tốt đẹp.",,Ẩm thực; Không gian/View; Vệ sinh,Tích cực,Check-in sống ảo
740398191,3948543,5,"Chuyến du lịch này là điều tốt nhất chúng tôi có thể làm trong thời gian ngắn chúng tôi có ở Sài Gòn! Hướng dẫn viên trẻ của chúng tôi Thanh Phương và Kim Hoàng là những cô gái thực sự tốt bụng, thân thiện, khí phách, họ đưa chúng tôi đến những địa điểm ăn uống mà chúng tôi sẽ không bao giờ đi và tìm thấy chính mình. Họ giải thích những gì chúng tôi muốn biết về anh em họ Việt Nam, chúng tôi đã ăn ở những nơi nhỏ mà người dân địa phương ăn và thử nhiều loại thực phẩm và đồ uống khác nhau. Chúng tôi trao đổi thông tin về cuộc sống ở Việt Nam và cuộc sống ở Cộng hòa Séc, đó là trải nghiệm tuyệt vời với không khí rất thoải mái và nhiều niềm vui. Thanh và Kim - cảm ơn bạn, chúng tôi đã có một thời gian tuyệt vời và chúc bạn mọi điều tốt đẹp nhất!",,Ẩm thực; Không gian/View; Phục vụ,Tích cực,Ăn uống/Ẩm thực
935513634,24162332,5,"Quán quá oke về mọi mặt luôn ,  nước vừa ngon lại rẻ và đa dạng có bán kèm menu food cực kì hấp dẫn luôn🥺 nhân viên thì thân thiện phục vụ tận tình , tròi có cái máy gắp thú bao trúng 100% nha mọi người không trúng thì kím tui 😗10 đỉm nha mọi người . Quán mở từ 12PM đến 3AM",,Phục vụ,Tích cực,Ăn uống/Ẩm thực
519699307,1930367,2,"Tôi đã ghé thăm cửa hàng này vì tôi muốn mua một chiếc xe đạp tre, tôi hy vọng giá là hấp dẫn, nhưng tôi đã có một bất ngờ xấu khi tôi biết giá, hơn 1000 E cho một chiếc xe đạp fixie đơn giản với thành phần chất lượng thực sự thấp.Tôi đã mua một chiếc túi cũng đắt tiền nhưng rất rõ ràng, hơn 50 E, làm với wateryacinth, sau một vài ngày túi hoàn toàn mốc.Tôi rất thất vọng, đó là lý do tại sao tôi viết bài đánh giá này, tôi thực sự không muốn người khác lãng phí thời gian để ghé thăm một cửa hàng như thế.",,Giá cả,Tiêu cực,Check-in sống ảo
676925207,2487716,5,"Đây là một tour du lịch tuyệt vời, đặc biệt nếu bạn đang muốn làm một cái gì đó không quá du lịch. Trong suốt cả ngày, chúng tôi không thấy bất kỳ khách du lịch nào khác (ngoài chính chúng tôi) và cảm thấy như chúng tôi đang nhìn thấy một cái nhìn chân thực hơn về Việt Nam và cách người dân địa phương sống hàng ngày. Tôi không đặt tour riêng, nhưng tour chỉ có tôi, con trai tôi và hướng dẫn viên của chúng tôi, Hao. Hao rất cá tính, hiểu biết và hài hước.Để làm nổi bật chuyến tham quan, chúng tôi đã đi thuyền máy xuống một phần lớn hơn của dòng sông, đi thuyền nhỏ xuống một con kênh hẹp hơn, thăm một chợ địa phương bán tất cả mọi thứ, ăn trưa tại nhà tại một địa phương, tương tác cùng với người dân địa phương, đạp xe qua làng và thăm một vài nhà máy dừa địa phương. Có nhiều hơnMột lần nữa, chúng tôi không thấy một khách du lịch nào khác, mà theo tôi, là cách tốt nhất để trải nghiệm bất kỳ tour du lịch nào. Người dân địa phương dường như thực sự hạnh phúc / thích thú khi thấy và nói xin chào với chúng tôi, mà không có cảm giác cố gắng bán một cái gì đó cho chúng tôi.Đó là một ngày hoàn hảo.",,Vệ sinh,Tích cực,Check-in sống ảo
680997989,1746272,5,Tour du lịch tuyệt vời và một mắt mở thực sự cho cuộc chiến đường hầm ở huyện Củ Chi. David so với Goliath và David đã thắng.Chuyến đi này thật tuyệt vời khi tôi có thể trải nghiệm cuộc sống và cảnh vật trên sông Sài Gòn. Những cảnh quay độc đáo ở Việt Nam và nhanh hơn nhiều so với huấn luyện viên.Hướng dẫn viên Tony là một người kể chuyện xuất sắc và mô tả cuộc chiến và cuộc sống khó khăn ở vùng Củ Chi rất tốt và không thiên vị.Thức ăn và nước phục vụ trên thuyền rất ngon cũng như bữa trưa tại nhà hàng tại chỗ ở Củ Chi.Thật đáng kinh ngạc khi thấy sức mạnh của quân đội Hoa Kỳ và Không quân Hoa Kỳ sử dụng máy bay hạng nặng - 52 máy bay ném bom chống lại các chiến binh đường hầm và vẫn không thể vượt qua chúng. Kỹ năng và trí thông minh của các chiến binh giải phóng chắc chắn phải đi xuống như chiến thắng quân sự ấn tượng nhất thời hiện đại.Les Rivers đã làm rất tốt khi mang trải nghiệm này đến với thế giới,Sông Sài Gòn,Ẩm thực; Không gian/View; Phục vụ,Tích cực,Ăn uống/Ẩm thực
562808964,2435402,5,"Chúng tôi đã dành sáu ngày và năm đêm ở miền Nam Việt Nam (Sài Gòn và Đồng bằng sông Cửu Long). Chúng tôi hài lòng với mọi phần của chuyến lưu diễn mà Tony và nhóm của anh ấy đã sắp xếp cho chúng tôi. Hướng dẫn của chúng tôi - ông Hiền - có kiến ​​thức về cả Mỹ và Việt Nam và dễ dàng có thể so sánh giữa hai nền văn hóa. Hiền biết mọi người ở mỗi doanh nghiệp gia đình, nơi chúng tôi dừng lại hoặc nhanh chóng trò chuyện với nhân viên để nhận được các món ăn hoặc chỗ ở đặc biệt cho chúng tôi. Chúng tôi đã có một vấn đề y tế nhẹ giữa chuyến đi. Nó đã được giải quyết nhanh chóng và hiệu quả. Trình điều khiển của chúng tôi thật tuyệt vời. Trong khi chúng tôi sẵn sàng che mắt, họ khéo léo điều hướng chúng tôi qua các giao lộ với ô tô, xe tải, xe máy và mọi người đi theo năm hướng khác nhau cùng một lúc. Chỗ ở khách sạn của chúng tôi thật tuyệt vời. Mỗi phòng đều nằm trong khu vực cho phép dễ dàng tiếp cận cộng đồng địa phương. Chúng tôi chắc chắn sẽ sử dụng Ann Tours một lần nữa.",,Ẩm thực; Giá cả; Phục vụ,Tích cực,Ăn uống/Ẩm thực
612792592,6961416,5,"Đây là lần thứ hai chúng tôi trở lại, lần cuối cùng là hai năm nữa khi chúng tôi đi nghỉ ở HCM.Lần này, chúng tôi làm một bộ đồ và hai chiếc quần và áo sơ mi. Các thợ may có một con mắt tuyệt vời để biết chi tiết và cung cấp lời khuyên tốt về phong cách, màu sắc và hoa văn.Bộ đồ này có giá hợp lý khoảng 170 usd và chúng tôi thu thập tất cả mọi thứ trong 3 ngày với một bộ đồ được sắp xếp ở giữa. Tuy nhiên, công việc nhanh chóng không ảnh hưởng đến tay nghề.Điều khiến chúng tôi ấn tượng nhất là cách thợ may chu đáo và thân thiện. Cô đã làm cho nó một kinh nghiệm rất thoải mái và vui vẻ trong khi cung cấp tư vấn chuyên nghiệp.Chắc chắn sẽ quay lại đây một lần nữa!",,Giá cả; Phục vụ,Tích cực,Mua sắm
685138953,7171779,2,"Chúng tôi đã đọc các đánh giá tốt ở đây và nơi mong muốn các tour du lịch. Chúng tôi kết hợp các đường hầm và đồng bằng. Không phải vì vậy thời gian ở mỗi điểm dừng, nhưng chúng tôi nghĩ rằng đó là tốt. Có thể đã vui vẻ với nhiều thời gian hơn ở đồng bằng mekong. Tích cực rằng bạn chỉ cần dành thời gian trong giao thông Sài Gòn bận rộn 2 lần thay vì 4 nếu bạn đi tour nửa ngày.Tổng cộng chuyến đi là một trải nghiệm tốt nhưng chúng tôi không có được thông tin như vậy.Hướng dẫn không nói bất cứ điều gì trong xe buýt và chúng tôi có gần 6 giờ lái xe.Tại các đường hầm, anh ta chạy qua nó, nói vài lời ở mỗi điểm dừng và sau đó cho chúng tôi thời gian để chụp ảnh.Thức ăn rất ngon tại điểm dừng ăn trưa.Ở Mê Kông, anh lại không nói gì, chỉ nhấn mạnh qua các điểm dừng.Chúng tôi không biết thêm về Việt Nam và khu vực bây giờ sau đó chúng tôi đã làm trước chuyến đi trong ngày.Người lái xe thật tuyệt. Drow an toàn và cẩn thận.",,Ẩm thực; Vệ sinh,Tiêu cực,Check-in sống ảo
727123948,1837685,5,"Một nhóm gồm 9 người chúng tôi đã đi tham quan buổi sáng các đường hầm CHU CHI và một chuyến thăm địa phương đến một ngôi nhà với linda vào thứ Bảy ngày 26 tháng 10 - với 9 người trong nhóm chúng tôi.Linda rất thân thiện, sôi nổi và cá tính - cô ấy đã chia sẻ rất nhiều thông tin về những nơi trên đường và nơi chúng tôi sẽ đến trước khi chúng tôi đến đó - cô ấy thực sự hữu ích cho các thành viên nhóm lớn tuổi của chúng tôi và khiến chúng tôi mỉm cười với sự giúp đỡ và lòng tốt của cô ấy cả ngày.Cô ấy chắc chắn là hướng dẫn viên du lịch tốt nhất mà chúng tôi từng có! ! Nếu bạn có được cô ấy, bạn sẽ may mắn chia sẻ một ngày tuyệt vời :)Cô ấy rõ ràng rất giỏi trong công việc của mình và thậm chí còn nói cho chúng tôi những lời khuyên và địa điểm nên đi khi chúng tôi rời xe buýt mà chúng tôi đang hỏi ý kiến của cô ấy. Chúng tôi rất thích quay lại thành phố Hồ Chí Minh và tham gia thêm một số tour du lịch với cô ấy - để làm cho trải nghiệm của chúng tôi tuyệt vời.Cảm ơn bạn rất nhiều Linda :) xoxox",,Ẩm thực; Giá cả; Phục vụ,Tích cực,Check-in sống ảo
517602172,3567267,5,"Lần sinh nhật rồi, bạn gái dắt mình tới đây để làm massage, phải nói rất là ấn tượng với spa này. Thiết kế đẹp, không gian rất thư giãn, nhân viên rất nhiệt tình. Mình có đặt phòng VIP và cảm thấy không hề thất vọng với lựa chọn này. Trong phòng có sẵn phòng tắm, phòng steam, không gian riêng tư rất hợp cho các cặp đôi. Mặc dù phòng có yêu cầu charge thêm 30% phí dịch vụ nhưng mình thấy vẫn rất hợp lý. Mình làm bài Aroma thư giãn còn bạn mình chọn bài Mộc Hương và cảm thấy rất ok, nhân viên massage tay nghề tốt, thân thiện. Massage xong mình được tư vấn về chương trình khuyến mãi khá hấp dẫn của spa nên quyết định mua luôn Gift voucher để tặng cho người thân đến trải nghiệm. Cảm thấy tốt nên mình vote 5 sao luôn và gợi ý cho bạn bè đến.",,Không gian/View; Phục vụ; Vệ sinh,Tích cực,Thư giãn/Spa
619022352,6351606,4,"Bạn tôi và tôi chỉ ở Hồ Chí Minh vài ngày vào cuối tháng của chúng tôi ở Việt Nam. Chúng tôi đặt chuyến đi này qua nhà trọ và không thất vọng.Hướng dẫn viên của chúng tôi là một chàng trai trẻ Việt Nam với một cảm giác hài hước tuyệt vời, rất thông thái và rất cởi mở. Chúng tôi đã tìm thấy nó khá khó khăn để nói chuyện với người dân địa phương ở Việt Nam về bất cứ điều gì liên quan đến lịch sử, chính trị hay cách sống của họ. Họ là những thứ mà người Việt Nam không nói đến.Hướng dẫn của chúng tôi cuối cùng đã trả lời rất nhiều câu hỏi của chúng tôi.Cu chi tunnels tour du lịch là rất thú vị, chúng tôi đã cho thấy các loại vũ khí, các bẫy, các trục thông gió. Chúng tôi thậm chí đã đi vào một đường hầm và đi một khoảng cách trong đó.Hướng dẫn của chúng tôi thực sự cố gắng giải thích mọi thứ một cách chuyên nghiệp vì có nhiều người thuộc mọi quốc gia và nguồn gốc khác nhau trong nhóm của chúng tôi.Đó là một trải nghiệm tuyệt vời và một chuyến lưu diễn tuyệt vời.",Cu Chi Tunnels,Giá cả,Tích cực,Khám phá lịch sử
549837435,2005826,5,"Là dân Việt nam nhưng ở miền khác nên tôi cũng chỉ được nghe về đất Củ Chi anh hùng qua những trang sách. Khi vào Sài Gòn sống và làm việc thì tôi có nhiều dịp đi đến đây, khi thì đi với bạn bè, khi thì đi với ba, rồi với mẹ. Chạy xe máy từ Sài Gòn xuống hơi đuối nhưng tới nơi rồi thật thích. Như tách hẳn cái xô bồ phố thị, hoàn toàn với thiên nhiên. Từng cảnh như gợi nhớ về lịch sử hào hùng của cha ông. Cha mẹ tôi đều rất hào hứng khi đi vào các đường hầm ngầm tại địa đạo, có nhiều vị khách nước ngoài vì khá cao lớn nên không chui được ...trông họ tiếc hùi hụi. Tham quan xong ăn bánh ít khoai mì. Ôi, còn ổi ở đây bán rất ngon, lần nào cũng mua mang về mấy kg....Thích và khâm phục, tự hào về lịch sử hào hùng của cha ông ta.",,Ẩm thực; Giá cả; Vệ sinh,Tích cực,Khám phá lịch sử
583528539,4826315,5,Chủ nhật tuần trước mình với bạn trai đến thưởng thức một số loại trà ở đây. Phải nói ở đây có rất nhiều loại trà mà trong số đó mình thích nhất là 1837 và silver moon rất thơm và thanh cùng một ít ngọt của vani. Ăn kèm một ít mango cheese cake làm cho cuối tuần trở nên tuyệt vời hơn. Hơn nữa cách bày trí ở đây rất đẹp với nội thất cổ rất hợp phới phong cách uống trà. Chắc chắn rằng mình sẽ đến đây nhiều lần nữa khi có dịp!!,,Không gian/View; Vệ sinh,Tích cực,Mua sắm
564149330,12124708,3,"Các dịch vụ trên tàu Pandaw là tốt, các nhân viên phi hành đoàn đã được thân thiện và phòng đã được phù hợp. Tuy nhiên, hành trình hành trình dọc theo sông Mekong ít hơn nhiều so với dự kiến. Mực nước thấp đòi hỏi một số thay đổi lịch trình / hủy bỏ của một vài trang web du lịch. Chúng tôi đã không được thông báo về tác động cho đến 1 đến 2 ngày trước - dường như hành trình đã được sửa đổi khi hành trình đang diễn ra. Các hoạt động du lịch thay thế là buồn tẻ và nhàm chán. Có vẻ như các hoạt động của một ngày đã bị kéo dài thành hai. Làng nghề địa phương và nghề thủ công cũng giống nhau / lặp đi lặp lại và hơi nhàm chán. Du thuyền mất 7 ngày, nhưng có thể đã được thực hiện trong 3 hoặc 4 ngày.",,Giá cả; Phục vụ,Trung tính,Check-in sống ảo
