poiID,username,location,review_id,review_url,title,content,rating,date,user_group
1752815,GoPlaces54513827537,,926650743,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r926650743-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Best service ever,"Đồ uống ngon,nhân viên nhiệt tình,bạn Tú phục vụ ân cần chu đáo lắm,view đẹp. Rất đáng để trải nghiệm,mình sẽ quay lại",5,"20 tháng 11, 2023",Bạn bè
1752815,Wanderer05401024966,,926382377,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r926382377-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Ban nhạc Cuba trình diễn xuất sắc,"Chúng tôi đến Saigon Saigon Roooftop Bar hôm qua. Cảnh đẹp,thức uống ngon,nhân viên phục vụ lịch sự dễ thương",5,"18 tháng 11, 2023",Bạn bè
1752815,NoahWang_thefinest,"Thành phố Hồ Chí Minh, Việt Nam",926096065,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r926096065-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Quán Bar có cảnh đẹp nhất Sài Gòn,"Khung cảnh rất đẹp,còn có happy hour giảm giá tới 50% cho thức uống,nơi này rất đáng để ghé thắm,đẹp nhất là vào lúc hoàng hôn. Phục vụ cũng rất dễ thương và chu đáo nữa.",5,"16 tháng 11, 2023",
1752815,Passport14091363722,"Thành phố Hồ Chí Minh, Việt Nam",925342731,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r925342731-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Xuất sắc,"Không gian sang trọng,hiện đại nhưng vẫn tạo được cảm giác ấm cúng. Nước uống rất ngon,cách pha chế của nhân viên rất chuyên nghiệp và thái độ tốt phục vụ cực kì có tâm (tôi nhớ không lầm bạn nhân viên tên Tú). Rất nên trải nghiệm thử",5,"10 tháng 11, 2023",Cặp đôi
1752815,OnAir26715967751,,925341971,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r925341971-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Tuyệt vời,"Không gian đẹp,thoáng mát,lúc có nắng hơi nóng,các bạn phục vụ và quản lý dễ thương,tận tình,thức uống ngonCó dịp mình sẽ quay lại!",5,"10 tháng 11, 2023",Bạn bè
1752815,V8824EQtrungn,,924996564,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r924996564-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Vui vẻ,"Tôi rất thích không khí tại đây. Các nhân viên thì nhiệt tình,band nhạc chơi nhạc rất tuyệt vời. Tôi đã có 1 khoảng thời gian vui vẻ tại đây.",5,"8 tháng 11, 2023",Cặp đôi
1752815,588nh_h,,924908804,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r924908804-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Không gian mát mẻ,"ngắm hoàng hôn siêu tuyệt và món nước rất ngon"",""Trải nghiệm tuyệt vời tại Bar của Khách Sạn.   Tôi đi vào khung giờ happy hour và được giảm giá 50%. Ban nhạc Cuba hát rất hay và sôi động. Cocktail giá phải chăng,ngon. Tôi sẽ giới thiệu gia đình và bạn bè đến Saigon Saigon Bar và sẽ quay lại vào lần tới.",5,"7 tháng 11, 2023",Bạn bè
1752815,th_n590,,924882778,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r924882778-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Cuối tuần vui vẻ tại Saigon Saigon Rooftop Bar,Chúng tôi đến Saigon Saigon Rooftop Bar vào thứ bảy. Nơi đây thật đông vào cuối tuần. Ban nhạc Living Cuba trình diễn thật tuyệt vời. Chúng tôi có buổi cuối tuần vui vẻ,5,"7 tháng 11, 2023",Bạn bè
1752815,wong577,,924882064,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r924882064-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Cảnh thành phố đẹp,"giá giảm 50% giờ happy hour"",Chúng tôi đến Saigon Saigon Rooftop Bar vào cuối tuần lúc 6pm. Giá giảm 50% vào khung giờ này. Cảnh thành phố nhìn từ trên cao thật đẹp",5,"7 tháng 11, 2023",Bạn bè
1752815,Seaside30317824220,,923441406,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r923441406-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Trải nghiệm tuyệt vời,"Đi vào lúc 18 giờ có được giảm giá 50%,good cocktail,view hoàng hôn rất tuyệt. Tôi rất hay đi với các đối tác đến đây",5,"29 tháng 10, 2023",
1752815,317h_n,,922573959,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r922573959-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Trải nghiệm tuyệt vời tại Saigon bar,"Tôi đến Saigon Bar thưởng thức với nhóm bạn vào dịp cuối tuần,không khí sôi động ban nhạc biểu diễn hay,tôi thưởng thức món cocktail Passion sour rất ngon,chúng tôi đã có 1 buổi trải nghiệm thú vị,chắc chắn sẽ quay lại lần sau.",5,"23 tháng 10, 2023",Một mình
1752815,702vyn,,922573765,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r922573765-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Cuối tuần vui vẻ,Chúng tôi có một buổi tối cuối tuần trong không khí tuyệt vời. Nhóm nhạc Living Cuba mang những giai điệu sôi động đến với tất cả mọi người,5,"23 tháng 10, 2023",Bạn bè
1752815,maihuongggggg,,921228924,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r921228924-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,View đẹp,"không gian thoáng mát. Ban nhạc Cuba diễn rất hay"",""Tôi và bạn bè đến Saigon Saigon Rooftop Bar xem ca nhạc. Ban nhạc hát hay,vũ đạo đẹp. Chúng tôi rất thích dịch vụ tại nơi đây.",5,"14 tháng 10, 2023",Bạn bè
1752815,Discover44629866834,"Thành phố Hồ Chí Minh, Việt Nam",920172684,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r920172684-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,View nhà hát đẹp sang,"dịch vụ tốt"",""Chúng tôi đến Saigon Saigon Rooftop Bar hôm qua,chúng tôi ngồi bàn ở ban công nhìn ra nhà hát thành phố. Cảnh đẹp,dịch vụ tốt,ban nhạc hát hay",5,"7 tháng 10, 2023",Bạn bè
1752815,Dream11208475900,,917195226,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r917195226-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Các bạn trẻ trong Band nhạc Việt chơi nhạc rất hay,"ca sĩ hát rất tốt,đồ ăn và nước uống rất ngon."",""Một nơi tuyệt vời để chill vào thứ hai đầu tuần. Band nhạc rất hay và dễ thương. Nhân viên nhiệt tình,nước uống vừa miệng và đồ ăn ngon",5,"18 tháng 9, 2023",Cặp đôi
1752815,Sherpa28732486170,,916482222,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r916482222-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Ban nhạc trình diễn hay và sôi động,"Saigon Saigon Rooftop Bar vào cuối tuần luôn đông khách. Chúng tôi đến vào chủ nhật để xem trình diễn ca nhạc. Ban nhạc hát hay,vũ đạo đẹp. Chúng tôi có buổi cuối tuần tuyệt vời",5,"14 tháng 9, 2023",Bạn bè
1752815,th_nh_cn2023,,916399228,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r916399228-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Thư giãn cuối tuần,"Chúng tôi đến Saigon Saigon Rooftop Bar vào thứ sáu 8/9. Bạn nhạc chơi rất hay và sôi động. Vừa thưởng thức ly bia mát lạnh,vừa ngắm cảnh đêm Saigon từ trên cao thật tuyệt",5,"13 tháng 9, 2023",Bạn bè
1752815,375t_nh_v,,916021584,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r916021584-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Nice view nice service,"Menu đa dạng,phục vụ tốt,đặc biệt bạn Thanh Tú rất nhiệt tình tận tâm,quản lý vui vẻ,cảnh đẹp,nhạc hay. Sẽ quay lại",5,"11 tháng 9, 2023",Bạn bè
1752815,683minhth_t,,913238250,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r913238250-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Ngắm SG ở 1 góc quen,"View đẹp tuy hơi nắng,thức uống ổn,quản lý rất vui vẻ,nhiệt tình,các bạn phục vụ dễ thương tận tìnhSẽ quay lại",5,"27 tháng 8, 2023",Bạn bè
1752815,Inspire39179847994,"Thành phố Hồ Chí Minh, Việt Nam",913080457,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r913080457-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Điểm đến lí tưởng cho các cặp đôi mún hẹn hò chill chill,"Không gian quá đẹp,nhạc cực chill. Đồ uống lại hợp gu mình nữa 🧡.  Nhân viên nhanh nhẹn và tinh tế lắm nhen. Mình thường đi trong tuần sẽ thoải mái nhất",5,"26 tháng 8, 2023",Cặp đôi
1752815,Vuhungcuong,,912970163,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r912970163-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Nhạc hay,"sôi động"",Chúng tôi đến Saigon Saigon Rooftop Bar hôm qua. Không khí quầy bar rất sôi động. Chúng tôi không biết nhảy nhưng nghe bạn nhạc Living Cuba trình diễn chúng tôi lên nhảy theo hướng dẫn của các cô ca sĩ. Rất tuyệt vời",5,"26 tháng 8, 2023",Bạn bè
1752815,Quocthinhne,,912822375,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r912822375-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Happy hour tuyệt vời,"Tôi tới saigon saigon rooftop bar vào giờ happy hour,thời tiết mát mẻ,thật tuyệt vời,thức uống giảm 50%,chúng tôi ngồi bàn view nhà hát thành phố. Phục vụ lịch sự và vui vẻ. Có dịp tôi sẽ tiếp tục quay lại vào lúc có ban nhạc",5,"25 tháng 8, 2023",Một mình
1752815,282ng_nt,,910469571,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r910469571-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Beautiful sunset,"Một buổi chiều ngắm hoàng hôn đẹp cùng với ly cocktail Passion fruit sour so delicious. Tôi đến cùng với những người bạn vào đúng ngay khung giờ discount 50%,nhân viên phục vụ dễ thương. Cảm ơn trải nghiệm tuyệt vời này tại rooftop bar of Caravelle",5,"15 tháng 8, 2023",Bạn bè
1752815,Alex301298,"Thành phố Hồ Chí Minh, Việt Nam",909315616,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r909315616-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Cocktail ngon,"view đẹp"",Trải nghiệm tuyệt vời tại ban công quán bar khách sạn lâu đời tại saigon. Nhất là vào khung giờ happy hour hằng ngày sẽ được giảm giá đến 50%. Ban nhạc Cuba hát rất hay và sôi động. Cocktail giá phải chăng so với mặt bằng chung. Tôi sẽ giới thiệu gia đình và bạn bè đến Saigon Saigon Bar",5,"10 tháng 8, 2023",Bạn bè
1752815,Beeboff,"Thành phố Hồ Chí Minh, Việt Nam",909242788,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r909242788-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Ban nhạc Living Cuba trình diễn rất hay,Tôi và các bạn đến saigon saigon rooftop bar hôm qua. Các bạn tôi rất thích ban nhạc Living Cuba. Họ trình diễn rất hay và sôi động,5,"10 tháng 8, 2023",Bạn bè
1752815,th_x2023,"Miền trung Florida, Florida",906227808,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r906227808-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Tận hưởng từng khoảnh khắc tại nơi đây,"Band nhạc đến từ Cuba chơi rất hay và sôi động,đồ uống ngon,sự nhiệt tình của nhân viên là một điểm cộng lớn. Ngồi ở ban công nhìn qua nhà hát và cảnh đường phố lúc buổi đêm khá chill",5,"28 tháng 7, 2023",Cặp đôi
1752815,Y9624MMannet,"Thành phố Hồ Chí Minh, Việt Nam",906151999,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r906151999-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Không gian lãng mạng,"Không gian nơi này thoáng mát,view vào buổi chiều lãng mạng có thể ngắm hoàng hôn xuống,thức uống ngon đặc biệt mình thích món cocktail passion fruit sour. Chắc chắc mình và gia đình sẽ quay lại ủng hộ",5,"28 tháng 7, 2023",
1752815,Yenthy0612,,903955937,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r903955937-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Good bar,"Mình và bạn vừa tổ chức sinh nhật tại đây. Không gian thoáng mát,cocktail ngon,ban nhạc chơi hay. Rất đáng để trải nghiệm",5,"18 tháng 7, 2023",
1752815,597t_it,,902291594,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r902291594-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Bar có view đẹp,"thoáng mát,ban nhạc hay"",""Chúng tôi luôn đến Saigon Saigon Rooftop Bar vào cuối tuần để xem ban nhạc Living Cuba biểu diễn. Ban nhạc hát hay,vũ đạo đẹp. Chúng tôi có 1 buổi tối tuyệt vời",5,"12 tháng 7, 2023",Bạn bè
1752815,Ts_rin94,,898559625,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r898559625-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Tuyệt vời,"Bar view đẹp,sạch sẽ thoáng mát,ae nhân viên phục vụ nhiệt tình,menu đồ ăn và uống đa dạng giá cả phải chăng",5,"28 tháng 6, 2023",Bạn bè
1752815,HuuVo0610,"Thành phố Hồ Chí Minh, Việt Nam",898390298,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r898390298-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,10 điểm cho không gian và 100 điểm cho phục vụ,Trải nghiệm với không gian và chất lượng dịch vụ rất tốt. Cocktail ngon hợp gu. Bạn phục vụ tên Uyên rất nhiệt tình và chuyên nghiệp.,5,"27 tháng 6, 2023",Bạn bè
1752815,Venture31221064547,"Buôn Ma Thuột, Việt Nam",896446286,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r896446286-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Nơi đẹp nhất trung tâm Sài Gòn để ngắm hoàng hôn,"Thưởng thức ly cocktail siêu ngon cùng với cảnh hoàng hôn tuyệt đẹp. Nhân viên phục vụ nhiệt tình,là nơi lí tưởng cho những lần hẹn tiếp theo",5,"21 tháng 6, 2023",Cặp đôi
1752815,Wanderer25585792326,"Phan Thiết, Việt Nam",895688843,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r895688843-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,View đẹp,"View đẹp tầng thương,thức uống ngon,cuối tuần có band nhạc chơi rất sung vui vẻ. Các bạn nhân viên nhiệt tình,thân thiện.",5,"18 tháng 6, 2023",Cặp đôi
1752815,818ph_ngt,,894349629,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r894349629-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Ban nhạc trình diễn thật tuyệt vời,Chúng tôi đên Saigon Saigon Rooftop Bar vào cuối tuần. Thật tuyệt vời khi vẫn còn bàn ở ngay đối diện sân khẩu để xem ban nhạc trình diễn. Bạn nhạc trình diễn rất hay và sôi động. Chúng tôi rất thích,5,"10 tháng 6, 2023",Bạn bè
1752815,Tuan102,,892741975,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r892741975-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,View đẹp,"thức uống ngon"",""Chúng tôi đến Saigon Saigon Rooftop Bar vào cuối tuần. Nhân viên lịch sự,thức uống ngon,cảnh đẹp thoáng mát. Giá nước giảm 50% trong giờ happy hour",5,"31 tháng 5, 2023",Bạn bè
1752815,mainG1583GB,,891413714,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r891413714-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Cảnh đẹp,"giờ happy hour"",""Chúng tôi đến Saigon Saigon Rooftop Bar vào khoảng 6h tối. Cảnh đẹp,thoáng mát,giá nước khung giờ này giảm 50%. Chúng tôi sẽ đến tiếp vào lần sau",5,"22 tháng 5, 2023",Bạn bè
1752815,Quocthinhne,,886994314,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r886994314-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Ban nhạc Living Cuba trinh diễn thật tuyệt vời,"Tôi và các bạn đến Saigon Saigon Rooftop Bar vào cuối tuần vừa rồi. Chúng tôi chọn bàn ngoài trời cho thoáng mát. Thức uống ngon,trình bày đẹp. Phục vụ vui vẻ. Ban nhạc trình diễn thật tuyệt vời",5,"20 tháng 4, 2023",Bạn bè
1752815,h_ngx2023,,886297340,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r886297340-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Cảnh đẹp,"ban nhạc trình diễn hay"",""Tôi và các bạn đến Saigon Saigon Rooftop Bar vào tối thứ tư 12/4. Chúng tôi ngồi bàn ngoài ban công,đối diện sân khấu. Khung cảnh thành phố thật đẹp. Ban nhạc hát hay và sôi động. Thức uống ngon,nhân viên lịch sự",5,"15 tháng 4, 2023",Bạn bè
1752815,h_ngn51,,886296328,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r886296328-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Xem trình diễn ca nhạc,"Chúng tôi đến Saigon Saigon Rooftop Bar vào hôm qua 14/4 để xem trình diễn ca nhạc. Ban nhạc trình diễn thật là tuyệt vời,thức uống ngon,trình bày đẹp mắt",5,"15 tháng 4, 2023",Bạn bè
1752815,Trek16246992676,"Thành phố Hồ Chí Minh, Việt Nam",885010341,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r885010341-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Rất thích hợp để họp mặt cùng gia đình và bạn bẹ,View Tuyệt vời. Ngay Trung Tâm Thương Mại. Đồ ăn rất ngon. Tiện lợi khi di chuyển đến các nơi tham quan như Phố đi bộ Nguyễn Huệ. Sai Gòn Center và các điểm Hot nhất,5,"6 tháng 4, 2023",Bạn bè
1752815,578hient,,884656873,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r884656873-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Ban nhạc trình diễn thật tuyệt vời,Chúng tôi đến Saigon Saigon Rooftop Bar vào chủ nhật ngày 2/4. Ban nhạc trình diễn thật là tuyệt vời.,5,"3 tháng 4, 2023",Bạn bè
1752815,cuongn457,,883751155,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r883751155-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Cảnh đẹp,"thức uống ngon,giá hợp lý"",""Chúng tôi đến quán Saigon Saigon Rooftop Bar vào hôm qua chủ nhật 26/3. Cảnh về chiều thật đẹp,thức uống ngon,trình bày đẹp mắt. Giá thức uống vào khung giờ happy hour giảm 50%.",5,"27 tháng 3, 2023",
1752815,MaiCongThuan-123,,883420153,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r883420153-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,View đẹp,"thức uống ngon"",""Chúng tôi tới saigon saigon rooftop bar lúc 6 giờ chiều. View thành phố nhìn từ trên cao rất đẹp,thức uống ngon,trình bày đẹp mắt",5,"24 tháng 3, 2023",Cặp đôi
1752815,398_h_ngg,,882171676,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r882171676-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Very good,"Tôi đã có một trải nghiệm thật tuyệt tại đây. Không gian rất chill,band nhạc rất hay,nhân viên rất nhiệt tình .",5,"14 tháng 3, 2023",Một mình
1752815,418th_nhn,,881456381,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r881456381-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Very wonderful,"Quán nằm ở tầng 9,khung cảnh sài gòn về đem đẹp lung linh,ban nhạc chơi rất hay hòa cùng không khí sôi động,du khách cũng lên khiêu vũ khá vui.",5,"8 tháng 3, 2023",Cặp đôi
1752815,764qu_nhd,,881456209,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r881456209-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Rất tuyệt vời,"Chỗ ngồi lý tưởng cho những ngày hẹn hò cùng người thân. Mình qua đây thấy view mát,ngắm đường xịn,phục vụ nhạc rất happy nhé",5,"8 tháng 3, 2023",Cặp đôi
1752815,nh_h_u_2023,,877402086,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r877402086-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Uống bia và nghe ca nhạc,Tôi đã có 1 buổi tối vui vẻ với bạn bè tôi tại saigon saigon rooftop bar vào ngày hôm qua. Chúng tôi uống bia và xem biểu diễn ca nhạc. Ban nhạc trình diễn thật là ấn tượng. Thật vui khi chúng tôi đến vẫn còn bàn. Nhân viên phục vụ tốt. Bạn bè tôi rất thích nơi này,5,"4 tháng 2, 2023",Bạn bè
1752815,863ngan,,874706147,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r874706147-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,view đẹp,"thức uống ngon,giá cả hợp lý"",""chúng tôi tới saigon saigon rooftop bar vào giờ happy hour,thời tiết mát mẻ,thật tuyệt vời,thức uống giảm 50%,chúng  tôi ngồi bàn view nhà hát thành phố. Phục vụ lịch sự và vui vẻ",5,"11 tháng 1, 2023",
1752815,karloz2012,,750607303,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r750607303-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Quán bar trên tầng thượng tốt nhất Sài Gòn,"Thức ăn ngon,không khí tuyệt vời,âm nhạc hay nhất. Ban nhạc sống rất xuất sắc,may mắn là chúng tôi không phải trả tiền cho họ. kinh ngạc.",5,,
1752815,MikeFromSherburn,"Sherburn in Elmet, Vương quốc Anh",750409425,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r750409425-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Một quán bar lịch sử,Khung cảnh tuyệt vời của khu vực xung quanh Nhà hát lớn từ một quán bar có rất nhiều lịch sử. Cocktail là tốt nhưng bạn cần phải đi trong giờ hạnh phúc nếu không hóa đơn sẽ nhanh chóng leo thang.,4,,Cặp đôi
1752815,realtrip75,"Hồng Kông, Trung Quốc",748065277,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r748065277-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Giá trị lớn!,Dịch vụ 5 sao! Đồ ăn nhẹ ngon và không khí thư giãn tuyệt vời tại địa điểm lịch sử độc đáo này! Chắc chắn sẽ trở lại!,5,,Cặp đôi
1752815,JR_Essex,"Chelmsford, Vương quốc Anh",747334802,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r747334802-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Quầy bar có góc nhìn,"Mặc dù không phải là một trong những quán bar cao nhất ở HCM,nhưng vẫn có một cái nhìn tuyệt vời,đặc biệt nếu bạn có thể có được một bàn xung quanh. Cocktail tốt,lựa chọn bia đẹp và đồ ăn nhẹ thanh. Họ cũng có nhạc sống hầu hết các đêm. Chúng tôi nghĩ rằng đó là giá trị tốt là tốt. Đáng giá một buổi tối trong khi ở HCM",4,,
1752815,B5171VCalisons,,745920645,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r745920645-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Tốt như nó học được,"Sau hai tuần ở Hà Nội và Huế,ấn tượng mà Sài Gòn Cocktail Bar để lại tại khách sạn khó có thể tốt hơn.Làn gió thần thánh,Jazz sống hoàn hảo và cocktail không bao giờ tốt hơn.Chúng ta phải rời đi! ! !",5,,Cặp đôi
1752815,nelsoli,"Seattle, Washington",745853250,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r745853250-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Giá như thanh này có thể nói chuyện ...,"Yêu thanh này. Khung cảnh hùng vĩ của thành phố và một thời gian nghỉ ngơi tuyệt vời từ sự điên rồ. Giá cả đắt hơn ở nơi khác nhưng bạn phải trả tiền để xem (và chúng vẫn hợp lý,đặc biệt là vào Giờ hạnh phúc khi nó GIẢM 50%). Quá nhiều lịch sử ở đây,quá!",5,,Một mình
1752815,SteveByfleet,"Leatherhead, Vương quốc Anh",745227962,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r745227962-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,ĐƠN GIẢN LÀ TỐT NHẤT...,"quán bar trên sân thượng. Khung cảnh tuyệt vời,lịch sử tuyệt vời và quang cảnh tuyệt vờiThật kỳ lạ,giá không quá cao như một số quán bar trên tầng thượng khác.Vì vậy,có được nỗi nhớ và nhận được cocktail NGAY BÂY GIỜ",5,,
1752815,murphypickle,"Peyia, Síp",744467512,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r744467512-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Lượt xem tuyệt vời,Quán bar này có tầm nhìn tuyệt vời trên toàn thành phố. Đã đi uống bia không giới hạn giờ hạnh phúc. Cô gái rất thích các loại cocktail. Không phải là rẻ nhất xung quanh nhưng đáng để ghé thăm,4,,Bạn bè
1752815,oat1976,,743672779,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r743672779-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Tuyệt vời!,+ Giá thực sự tốt nếu bạn đến trong Giờ hạnh phúc (Tôi tin từ 5 - 7 giờ tối)+ Tầm nhìn tuyệt vời của Sài Gòn,5,,
1752815,phamduonggg,,743476165,https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d1752815-r743476165-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,Beer ở đây rất ngon,"Saigon Saigon Rooftop Bar nằm trên tầng 9 của khách sạn Caravelle. Mình ghé đây cũng mấy lần rồi,có thể gởi xe máy bên hông trái toà nhà miễn phí.Ngồi từ đây có thể nhìn bao quát một phần city,view khá đẹp. Từ 17:00 đến 20:00 là happy hour nên được giảm nửa giá.Beer ở đây rất ngon,đặc biệt là món đậu phộng muối ở đây rất rất ngon. Bữa mình đi còn có live music nữa.",4,"7 tháng 2, 2020",
